name max avg min
84930_sf_hexa 5.35476 1.82049 1.11266
84931_sf_hexa 76.8039 2.77643 1.04027
849720_sf_hexa 21.7151 2.58016 1.01771
849721_sf_hexa 73.1856 2.52117 1.00679
849722_sf_hexa 14.7411 2.20159 1.09375
849723_sf_hexa 37.062 3.01378 1.06347
849725_sf_hexa 72.9529 3.021 1.0171
849726_sf_hexa 44.542 2.36074 1.07707
849727_sf_hexa 30.3743 2.18627 1.06721
849728_sf_hexa 13.8267 1.6367 1.01738
849729_sf_hexa 32.9659 2.65493 1.19949
84975_sf_hexa 11.5032 2.04055 1.13312
84977_sf_hexa 33.1052 2.18628 1.02115
84978_sf_hexa 98.6944 2.99756 1.01242
84986_sf_hexa 51.1351 2.31937 1.00849
84987_sf_hexa 14.4453 1.74412 1.00147
84993_sf_hexa 53.3543 2.29096 1.00015
85112_sf_hexa 9.21896 1.64363 1.04173
85113_sf_hexa 50.4031 2.73562 1.05488
852087_sf_hexa 21.4287 1.62598 1.00046
852089_sf_hexa 9.59403 1.60532 1.0071
852175_sf_hexa 9.55329 1.58326 1.00131
852184_sf_hexa 21.0399 1.61567 1.00164
85430_sf_hexa 76.9691 2.4942 1.02774
85440_sf_hexa 7.73951 1.69488 1.00005
85493_sf_hexa 32.4942 2.46666 1.00135
85495_sf_hexa 34.6597 2.3525 1.00001
85580_sf_hexa 16.5331 1.36437 1
856326_sf_hexa 9.15621 1.58958 1.00067
856327_sf_hexa 107.157 3.21663 1.03099
856328_sf_hexa 23.6363 2.61711 1.00183
856331_sf_hexa 89.5464 2.65326 1.00391
856334_sf_hexa 7.80167 1.42018 1.00002
85699_sf_hexa 37.6334 2.54913 1.01898
85774_sf_hexa 17.9601 2.63398 1.04179
85799_sf_hexa 156.103 2.73413 1.02351
85826_sf_hexa 25.6748 2.65054 1.08639
85860_sf_hexa 155.501 2.83254 1.04114
85881_sf_hexa 82.2853 2.3992 1.0636
859654_sf_hexa 21.6361 2.19212 1.00557
86233_sf_hexa 9.78152 2.17144 1.09217
86235_sf_hexa 96.2912 2.58582 1.11682
86236_sf_hexa 8.99351 1.63679 1.00178
86238_sf_hexa 26.4821 1.73147 1.0144
86239_sf_hexa 20.7017 1.8446 1.02046
86240_sf_hexa 9.92482 1.60287 1.00341
86241_sf_hexa 20.052 2.14572 1.02442
86242_sf_hexa 18.5508 2.06 1.02598
86848_sf_hexa 160.928 2.51476 1
86849_sf_hexa 14.7674 1.5943 1
873822_sf_hexa 113.079 3.03702 1.01379
87391_sf_hexa 51.8441 2.92769 1.15789
87393_sf_hexa 22.3698 2.63575 1.10723
87394_sf_hexa 24.9572 2.56117 1.02264
87396_sf_hexa 43.4498 2.56107 1.00677
87398_sf_hexa 101.873 2.81604 1.09253
87429_sf_hexa 8.0352 2.33083 1.08404
87431_sf_hexa 9.25695 2.14419 1.14043
87432_sf_hexa 5.72488 1.98057 1.0301
87519_sf_hexa 863.293 3.11107 1.01085
87601_sf_hexa 35.9359 2.55777 1.00185
87660_sf_hexa 196.802 2.66074 1.01538
87721_sf_hexa 11.3263 1.43041 1
87863_sf_hexa 63.1116 2.73647 1.02252
88147_sf_hexa 13.9749 2.3382 1.00184
88148_sf_hexa 1112.43 3.20036 1.0457
88384_sf_hexa 86.0765 2.90849 1.01598
88572_sf_hexa 126.824 2.83033 1.03027
88628_sf_hexa 57.8343 2.30646 1.00216
888455_sf_hexa 86.1069 2.70317 1.01053
888459_sf_hexa 105.708 2.76525 1.00848
888462_sf_hexa 70.107 2.68073 1.02158
89415_sf_hexa 15.8982 2.1292 1.00118
89421_sf_hexa 14.8782 2.3252 1.04659
89448_sf_hexa 11.655 2.43529 1.02706
89449_sf_hexa 9.35047 1.42307 1.0001
89450_sf_hexa 159.888 2.65423 1.03933
89451_sf_hexa 4.11284 1.46035 1.00899
894828_sf_hexa 85.9969 2.20617 1.00531
894829_sf_hexa 60.5268 2.31006 1.00949
894830_sf_hexa 140.047 2.17812 1.00354
894831_sf_hexa 36.9848 2.41556 1.02934
894832_sf_hexa 140.056 2.64896 1.08544
894833_sf_hexa 40.8559 2.34579 1.01184
894834_sf_hexa 24.4641 2.34185 1.01188
894835_sf_hexa 54.588 2.4409 1.01826
894836_sf_hexa 95.054 2.54265 1.06409
89517_sf_hexa 54.4379 3.22016 1.07
89518_sf_hexa 167.816 2.80462 1.00572
89519_sf_hexa 50.3012 2.63991 1.0138
89523_sf_hexa 42.0363 2.12008 1.00249
89525_sf_hexa 45.7733 2.36817 1.00535
89535_sf_hexa 25.8313 3.1175 1.08954
89538_sf_hexa 56.0173 2.84275 1.08067
89539_sf_hexa 58.6717 2.79603 1.07803
89540_sf_hexa 40.5574 2.88883 1.06711
89541_sf_hexa 58.267 2.81916 1.04148
89542_sf_hexa 38.74 2.90953 1.06658
89855_sf_hexa 37.6707 2.34502 1.0961
90064_sf_hexa 38.7049 2.42767 1.00027
90207_sf_hexa 77.2981 3.41481 1.05805
90223_sf_hexa 3.85923 1.30689 1
90224_sf_hexa 18.2258 1.56641 1
90225_sf_hexa 15.5881 1.49856 1
90226_sf_hexa 3.79078 1.3173 1
90273_sf_hexa 43.0014 2.58447 1.0021
90279_sf_hexa 15.4127 2.4028 1.01191
90280_sf_hexa 32.2324 3.02979 1.02422
90282_sf_hexa 56.5746 2.94695 1.10884
90283_sf_hexa 23.8628 2.03731 1.00008
90286_sf_hexa 9.35638 2.03266 1.00007
90287_sf_hexa 48.7663 2.64236 1.01283
90430_sf_hexa 21.7612 2.46159 1.08212
90431_sf_hexa 29.2246 2.30588 1.03434
90432_sf_hexa 34.7213 2.60588 1.00019
90440_sf_hexa 74.6658 2.44642 1.00747
90442_sf_hexa 136.042 2.75726 1.01438
90443_sf_hexa 48.6296 2.73055 1.02867
904472_sf_hexa 37.056 3.24018 1.14339
904473_sf_hexa 31.8903 2.60635 1.03079
904474_sf_hexa 61.3902 2.76129 1.01385
904475_sf_hexa 35.7017 2.79964 1.08472
904479_sf_hexa 35.7017 2.79964 1.08472
904481_sf_hexa 159.925 3.21782 1.08743
906184_sf_hexa 90.7981 2.71211 1.01914
906186_sf_hexa 167.159 3.21726 1.0795
908835_sf_hexa 112.958 2.64554 1.00586
91007_sf_hexa 54.5661 2.72958 1.08865
91112_sf_hexa 56.2897 2.71929 1.06995
91118_sf_hexa 62.7142 2.61969 1.04839
91141_sf_hexa 205.585 2.73217 1.01572
91142_sf_hexa 5.62004 1.4851 1.00044
91144_sf_hexa 52.0183 2.54617 1.02489
91146_sf_hexa 107.553 2.8551 1.08272
91147_sf_hexa 29.232 2.67429 1.03579
91207_sf_hexa 42.5743 2.5532 1.0423
91223_sf_hexa 33.4856 2.5585 1.02676
91224_sf_hexa 31.809 2.79496 1.02722
914490_sf_hexa 111.275 2.74694 1.00079
914676_sf_hexa 26.577 2.94573 1.03984
914677_sf_hexa 36.9872 2.82905 1.02843
914680_sf_hexa 87.2702 2.77652 1.00001
914681_sf_hexa 73.3095 2.77744 1.03362
914683_sf_hexa 120.459 2.92556 1.02301
91469_sf_hexa 37.8067 2.64481 1.00385
91472_sf_hexa 21.7903 2.3909 1.01812
91606_sf_hexa 9.81117 1.63836 1.00298
91607_sf_hexa 10.5561 1.73724 1.01934
91610_sf_hexa 81.8968 2.67907 1.02381
91655_sf_hexa 49.2817 1.59515 1
91656_sf_hexa 57.7025 2.47956 1
91657_sf_hexa 47.0329 2.19944 1
91658_sf_hexa 96.1751 2.76662 1
91915_sf_hexa 13.8473 1.24242 1
91917_sf_hexa 4.37339 1.2982 1.00003
91918_sf_hexa 9.48474 1.38334 1.00007
919984_sf_hexa 56.3648 2.65887 1.09154
919986_sf_hexa 16.9748 1.78096 1.00251
919987_sf_hexa 9.80525 1.75516 1.00559
919991_sf_hexa 9.11373 1.65943 1.06005
919992_sf_hexa 33.9069 2.40144 1.07007
919993_sf_hexa 33.4466 2.52965 1.06771
919994_sf_hexa 32.4372 2.32156 1.00092
92067_sf_hexa 168.546 5.1173 1.01322
92068_sf_hexa 93.2241 2.85993 1.04831
92116_sf_hexa 63.7387 1.70607 1
92118_sf_hexa 29.9091 2.55359 1.05276
92151_sf_hexa 35.1293 1.86822 1.00027
92157_sf_hexa 48.7908 2.44081 1.00404
921796_sf_hexa 90.236 2.84297 1.02136
92763_sf_hexa 64.4106 2.7059 1.01449
92832_sf_hexa 9.39556 1.89454 1.03253
92833_sf_hexa 81.0263 2.78948 1.01094
92837_sf_hexa 18.5907 1.5825 1.00006
92949_sf_hexa 47.6495 3.51828 1.10559
92952_sf_hexa 35.0083 2.95506 1.09812
92956_sf_hexa 341.891 2.74674 1.03466
93067_sf_hexa 9.57804 1.35719 1
93068_sf_hexa 16.8481 1.51925 1
93069_sf_hexa 25.9807 1.62277 1
93070_sf_hexa 73.2337 2.61672 1.00005
93071_sf_hexa 105.36 2.46769 1.0004
93073_sf_hexa 12.3574 1.42434 1
93074_sf_hexa 55.8016 1.58353 1
93075_sf_hexa 66.3285 1.54436 1
93097_sf_hexa 78.5782 2.88463 1.00411
93108_sf_hexa 70.748 2.12278 1.00005
93109_sf_hexa 107.222 2.52556 1.00213
931872_sf_hexa 68.3944 2.4583 1.04708
931875_sf_hexa 85.1623 2.70998 1.0377
931876_sf_hexa 106.273 2.10156 1.00001
931877_sf_hexa 45.8203 2.67733 1.00396
931878_sf_hexa 64.2952 2.18756 1.00106
931879_sf_hexa 56.281 2.66958 1.00081
931881_sf_hexa 83.2807 2.21767 1.00495
931882_sf_hexa 116.446 2.81025 1.03663
931885_sf_hexa 212.241 2.65652 1.00207
931887_sf_hexa 8.53594 1.58924 1.00009
932611_sf_hexa 21.187 2.36325 1.00465
932612_sf_hexa 18.6577 1.49073 1
93540_sf_hexa 21.9238 1.79543 1.00011
93547_sf_hexa 20.9324 1.62445 1.0032
93702_sf_hexa 70.4979 2.56526 1.01135
93703_sf_hexa 49.1462 2.52153 1.0178
93743_sf_hexa 54.5333 2.29156 1
93989_sf_hexa 56.7536 2.31503 1.00063
940037_sf_hexa 95.5009 2.90521 1.02406
940038_sf_hexa 137.776 2.90746 1.03283
940039_sf_hexa 117.387 2.92573 1.0307
940040_sf_hexa 142.953 3.01736 1.01546
940041_sf_hexa 117.799 2.8301 1.01129
940042_sf_hexa 104.989 2.78683 1.01629
940043_sf_hexa 160.6 2.97535 1.01373
940044_sf_hexa 82.4057 3.00993 1.02072
940045_sf_hexa 60.3655 2.98476 1.04577
940046_sf_hexa 89.3048 2.84508 1.0067
940048_sf_hexa 117.399 2.75768 1.02807
940382_sf_hexa 19.1859 2.33534 1.00827
940384_sf_hexa 101.893 3.17972 1.04748
94139_sf_hexa 25.0454 1.80028 1.00316
94143_sf_hexa 100.511 3.16698 1.04858
94144_sf_hexa 14.4147 1.66679 1.00012
94145_sf_hexa 51.6853 2.66973 1.00088
94146_sf_hexa 20.5654 1.54459 1.00009
94147_sf_hexa 31.8015 2.54027 1.08075
94148_sf_hexa 21.8168 1.62473 1.00021
94149_sf_hexa 23.906 2.04485 1.00095
94152_sf_hexa 23.8596 2.00906 1.00082
94153_sf_hexa 14.6149 1.66956 1.00011
94156_sf_hexa 30.4486 2.54111 1.08361
94157_sf_hexa 21.6017 1.63204 1.00022
94158_sf_hexa 8.45048 1.56806 1.0148
94240_sf_hexa 79.5132 2.69931 1.01342
94482_sf_hexa 31.7263 2.68243 1.05913
94490_sf_hexa 44.7822 3.06556 1.08878
94492_sf_hexa 62.465 2.40822 1.07295
94662_sf_hexa 112.368 2.77869 1.03791
94664_sf_hexa 118.261 2.80888 1.06021
94665_sf_hexa 52.6297 2.87204 1.08348
94667_sf_hexa 172.838 2.88535 1.07363
94668_sf_hexa 80.3936 2.80063 1.02796
94674_sf_hexa 116.275 2.68218 1.01336
94676_sf_hexa 15.0107 1.99082 1.09747
94731_sf_hexa 63.2475 2.44237 1.00243
94734_sf_hexa 11.812 1.48467 1.00001
94990_sf_hexa 32.7455 2.7674 1.00144
95002_sf_hexa 52.3638 2.38664 1.00294
95037_sf_hexa 43.1703 2.2174 1.0001
95185_sf_hexa 48.4178 2.37221 1.00004
95476_sf_hexa 197.619 2.88673 1.06918
95488_sf_hexa 7.13206 1.8641 1.00286
95489_sf_hexa 7.1833 1.86381 1.0028
956669_sf_hexa 27.9221 1.96463 1.00008
95774_sf_hexa 24.2769 2.69578 1.02468
95776_sf_hexa 10.1164 2.29163 1.2001
95779_sf_hexa 5.61601 1.60303 1.02338
95807_sf_hexa 5.72903 1.56997 1.01012
958471_sf_hexa 29.6062 1.57009 1.00001
958472_sf_hexa 21.157 1.43235 1.00001
958473_sf_hexa 47.626 1.75105 1.00001
958474_sf_hexa 61.1644 1.60799 1.00001
958475_sf_hexa 51.1335 1.70707 1.00001
958476_sf_hexa 46.626 1.70716 1.00002
958477_sf_hexa 77.009 1.64919 1.00002
958478_sf_hexa 28.3433 1.49511 1.00003
958479_sf_hexa 75.5629 1.66757 1.00002
958480_sf_hexa 78.5404 1.72392 1.00003
959829_sf_hexa 29.2625 2.52511 1.0682
96066_sf_hexa 37.8388 2.39875 1.00214
96067_sf_hexa 13.0802 2.19161 1.02231
96071_sf_hexa 63.7697 3.17227 1.02678
96073_sf_hexa 58.6563 3.04364 1.07502
96074_sf_hexa 78.7943 3.07097 1.0413
96076_sf_hexa 158.539 2.80418 1.01798
96123_sf_hexa 69.3828 2.44778 1.00001
96269_sf_hexa 343.756 3.18622 1.09798
96458_sf_hexa 55.9398 2.75512 1.04434
96481_sf_hexa 31.3959 2.69447 1.04245
96483_sf_hexa 40.7629 2.74622 1.05859
96542_sf_hexa 96.0946 2.68449 1.00472
96543_sf_hexa 69.0902 2.19689 1
96564_sf_hexa 49.7603 2.62426 1.04163
96661_sf_hexa 22.789 3.11496 1.03791
96755_sf_hexa 12.5007 1.92851 1.01814
96777_sf_hexa 132.013 2.63548 1.0006
96780_sf_hexa 27.561 2.04362 1.0119
96781_sf_hexa 117.453 3.39978 1.03635
96963_sf_hexa 58.274 2.85593 1.03022
97124_sf_hexa 107.119 2.57725 1.00163
97126_sf_hexa 35.6779 2.99152 1.03145
97130_sf_hexa 131.878 2.96784 1.01489
97161_sf_hexa 9.55113 1.7633 1.02607
97162_sf_hexa 13.6025 2.07715 1.00597
97163_sf_hexa 46.1581 2.84688 1.05093
97165_sf_hexa 9.43261 1.88634 1.09222
97166_sf_hexa 83.4264 2.6263 1.02354
97167_sf_hexa 8.12739 1.78575 1.00032
97168_sf_hexa 72.8308 3.01445 1.0216
97176_sf_hexa 53.448 2.76466 1.02199
97177_sf_hexa 31.7987 3.16018 1.06127
97179_sf_hexa 79.4909 2.45166 1.03676
97256_sf_hexa 193.556 2.82308 1.03097
97473_sf_hexa 29.0086 2.44773 1.00385
97474_sf_hexa 37.1 1.96624 1
97478_sf_hexa 46.9945 3.24365 1.02571
97490_sf_hexa 18.2016 2.27614 1.01096
97493_sf_hexa 25.1184 2.88599 1.05054
97507_sf_hexa 153.894 3.12133 1.03278
97588_sf_hexa 69.0531 2.19592 1
97590_sf_hexa 57.2663 1.97169 1
97594_sf_hexa 31.8636 2.7259 1.10507
97595_sf_hexa 34.078 2.94327 1.10141
97596_sf_hexa 5.82113 2.22991 1.03807
97597_sf_hexa 41.5763 2.10235 1.01106
97599_sf_hexa 7.70309 1.60377 1.00001
976645_sf_hexa 223.854 2.77993 1.01757
977256_sf_hexa 290.843 2.55578 1.01725
97729_sf_hexa 16.7048 1.66147 1.00366
97730_sf_hexa 20.2561 1.98731 1.03171
97731_sf_hexa 29.9012 1.91997 1.01471
97732_sf_hexa 39.7277 2.64032 1.01682
97733_sf_hexa 9.36437 1.93964 1.00929
97734_sf_hexa 33.5407 2.25215 1.0079
97908_sf_hexa 123.567 2.75545 1.00444
97940_sf_hexa 219.517 2.89842 1.00002
97941_sf_hexa 36.8352 2.13553 1.0033
97942_sf_hexa 8.44733 1.80197 1.00517
98012_sf_hexa 34.4079 1.78916 1
98016_sf_hexa 81.3364 2.62243 1.00074
98017_sf_hexa 53.9958 2.19037 1.00163
98018_sf_hexa 52.298 2.84512 1.0091
98019_sf_hexa 46.1197 2.48614 1.00777
98020_sf_hexa 106.403 2.53187 1.00162
98165_sf_hexa 139.789 2.68125 1.02534
98350_sf_hexa 35.63 2.86024 1.02618
98351_sf_hexa 35.6108 2.8068 1.03763
98413_sf_hexa 28.5235 2.50754 1.13247
98478_sf_hexa 25.1998 2.75799 1.11162
98576_sf_hexa 53.3114 2.62787 1.00708
98653_sf_hexa 51.7363 2.85993 1.01669
98654_sf_hexa 61.0421 2.78328 1.01536
98655_sf_hexa 99.895 2.95607 1.04417
98659_sf_hexa 65.3974 3.03781 1.03877
98660_sf_hexa 75.2581 3.00992 1.03103
98662_sf_hexa 68.3374 3.05096 1.03309
98663_sf_hexa 155.214 2.95893 1.05718
98665_sf_hexa 49.3178 3.24528 1.11367
98666_sf_hexa 69.4505 3.09014 1.0822
98667_sf_hexa 44.9886 3.22712 1.06729
98668_sf_hexa 30.8439 2.62403 1.17637
98669_sf_hexa 43.8153 2.57265 1.10307
98671_sf_hexa 51.2246 2.66764 1.08544
98672_sf_hexa 51.0115 2.88768 1.04184
98714_sf_hexa 381.202 3.02021 1.04187
98763_sf_hexa 17.1037 1.86956 1.03229
98764_sf_hexa 23.3715 2.29067 1.02565
98765_sf_hexa 25.0886 2.75059 1.04444
98767_sf_hexa 67.4971 2.47914 1.02419
98796_sf_hexa 38.5107 3.15073 1.02058
98797_sf_hexa 63.003 2.80022 1.03314
98969_sf_hexa 275.425 2.67421 1.01859
99275_sf_hexa 50.6488 3.15565 1.01491
996796_sf_hexa 25.0982 2.11335 1.05454
996811_sf_hexa 78.401 2.56484 1.04807
998022_sf_hexa 104.387 2.58207 1.01366
99836_sf_hexa 139.305 2.7402 1.01837
99898_sf_hexa 23.0213 2.64571 1.04003
99900_sf_hexa 7.70798 1.66408 1.00001
99901_sf_hexa 38.3329 2.77962 1.03155
99909_sf_hexa 70.6454 2.6155 1.02171
99912_sf_hexa 7.79781 1.90469 1.01015
99933_sf_hexa 9.66379 2.20056 1.14379
99992_sf_hexa 42.9018 2.60324 1.02543
